[2024-11-25T00:00:02.578+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-25T00:00:02.598+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.607+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.608+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-25T00:00:02.624+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-24 00:00:00+00:00
[2024-11-25T00:00:02.642+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1607) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-25T00:00:02.645+0000] {standard_task_runner.py:72} INFO - Started process 1615 to run task
[2024-11-25T00:00:02.642+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-24T00:00:00+00:00', '--job-id', '238', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmpocqy4myb']
[2024-11-25T00:00:02.646+0000] {standard_task_runner.py:105} INFO - Job 238: Subtask extract_usa_spending_data_task
[2024-11-25T00:00:02.706+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [running]> on host c38f41c7f3f7
[2024-11-25T04:39:46.859+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:46.860+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:39:47.401+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:47.403+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T04:39:48.463+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:48.464+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:39:48.986+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:48.986+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T04:39:49.496+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:49.498+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T04:39:50.042+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:50.042+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:39:52.120+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:52.121+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:39:53.177+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:39:53.178+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:40:47.860+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:40:47.861+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:40:48.374+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:40:48.375+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T04:40:51.665+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:40:51.666+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:40:52.196+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:40:52.198+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T04:40:52.734+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:40:52.735+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T04:40:53.783+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:40:53.784+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:44:52.046+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:44:52.047+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T04:44:52.552+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:44:52.553+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T04:44:53.080+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:44:53.081+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T04:44:56.499+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T04:44:56.500+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:08:14.495+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:08:14.521+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:08:15.589+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:08:15.591+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:08:17.171+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:08:17.172+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:08:17.695+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:08:17.696+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:08:18.225+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:08:18.226+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T05:08:19.852+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:08:19.852+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:28:45.357+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:45.387+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:28:45.919+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:45.920+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:28:46.439+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:46.441+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T05:28:48.068+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:48.069+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:28:48.610+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:48.611+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:28:49.143+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:49.144+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T05:28:50.728+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:50.729+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:28:51.251+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:28:51.251+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:31:48.137+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:31:48.140+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:31:51.700+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:31:51.701+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:31:52.234+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:31:52.235+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:31:53.878+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:31:53.879+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:32:48.864+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:48.865+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:32:49.379+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:49.380+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:32:49.907+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:49.908+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T05:32:50.435+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:50.436+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:32:50.967+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:50.968+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:32:53.106+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:53.107+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:32:53.622+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:53.623+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:32:54.660+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:54.661+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:32:55.304+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:32:55.305+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:55:21.636+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:55:21.658+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:55:22.725+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:55:22.727+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:55:23.268+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:55:23.268+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T05:55:23.791+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:55:23.792+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T05:55:24.840+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:55:24.841+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T05:55:26.961+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T05:55:26.962+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T06:02:27.401+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:27.404+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T06:02:27.927+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:27.928+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T06:02:28.979+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:28.980+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T06:02:30.034+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:30.035+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T06:02:31.149+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:31.150+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T06:02:31.680+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:31.681+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-25T06:02:32.200+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:32.201+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-25T06:02:33.234+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-25T06:02:33.235+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-25T06:02:33.749+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
