[2024-11-26T05:23:56.011+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-26T05:23:56.065+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [queued]>
[2024-11-26T05:23:56.121+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [queued]>
[2024-11-26T05:23:56.122+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-26T05:23:56.181+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-26 05:23:53.853764+00:00
[2024-11-26T05:23:56.198+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'manual__2024-11-26T05:23:53.853764+00:00', '--job-id', '368', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmp0x55uq5i']
[2024-11-26T05:23:56.209+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=12521) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-26T05:23:56.207+0000] {standard_task_runner.py:105} INFO - Job 368: Subtask extract_usa_spending_data_task
[2024-11-26T05:23:56.212+0000] {standard_task_runner.py:72} INFO - Started process 12523 to run task
[2024-11-26T05:23:56.314+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [running]> on host 6a246d8d590f
[2024-11-26T05:50:12.445+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0018_8620
[2024-11-26T05:50:12.782+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0024_8620
[2024-11-26T05:50:13.115+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0024_8620
[2024-11-26T05:50:13.459+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0020_8620
[2024-11-26T05:50:13.808+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0019_8620
[2024-11-26T05:50:14.156+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0020_8620
[2024-11-26T05:50:14.498+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0022_8620
[2024-11-26T05:50:14.875+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0016_8620
[2024-11-26T05:50:15.512+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0024_8620
[2024-11-26T05:50:15.838+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0016_8620
[2024-11-26T05:50:16.165+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0022_8620
[2024-11-26T05:50:16.474+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0016_8620
[2024-11-26T05:50:16.817+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0020_8620
[2024-11-26T05:50:17.149+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0020_8620
[2024-11-26T05:50:17.462+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0024_8620
[2024-11-26T05:50:17.801+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0019_8620
[2024-11-26T05:50:18.121+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0018_8620
[2024-11-26T05:50:18.439+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0018_8620
[2024-11-26T05:50:18.751+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0016_8620
[2024-11-26T05:50:19.371+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0020_8620
[2024-11-26T05:50:19.698+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0023_8620
[2024-11-26T05:50:20.025+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0019_8620
[2024-11-26T05:50:20.358+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0019_8620
[2024-11-26T05:50:20.680+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0018_8620
[2024-11-26T05:50:21.044+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0019_8620
[2024-11-26T05:50:21.392+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0024_8620
[2024-11-26T05:50:21.821+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0023_8620
[2024-11-26T05:50:22.156+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0014_8620
[2024-11-26T05:50:22.514+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0027_8620
[2024-11-26T05:50:22.887+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0019_8620
[2024-11-26T05:50:23.240+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0024_8620
[2024-11-26T05:50:23.561+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0024_8620
[2024-11-26T05:50:23.877+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0026_8620
[2024-11-26T05:50:24.208+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0019_8620
[2024-11-26T05:50:24.589+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0019_8620
[2024-11-26T05:50:24.946+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0018_8620
[2024-11-26T05:50:25.272+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0016_8620
[2024-11-26T05:50:25.621+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0016_8620
[2024-11-26T05:50:25.951+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0024_8620
[2024-11-26T05:50:26.297+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0016_8620
[2024-11-26T05:50:27.787+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0023_8620
[2024-11-26T05:50:28.129+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0018_8620
[2024-11-26T05:50:28.454+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0019_8620
[2024-11-26T05:50:28.772+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0020_8620
[2024-11-26T05:50:29.100+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0023_8620
[2024-11-26T05:50:29.425+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0026_8620
[2024-11-26T05:50:29.765+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0023_8620
[2024-11-26T05:50:30.092+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0023_8620
[2024-11-26T05:50:30.438+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0025_8620
[2024-11-26T05:50:30.797+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0026_8620
[2024-11-26T05:50:31.156+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0026_8620
[2024-11-26T05:50:31.499+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0015_8620
[2024-11-26T05:50:31.858+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0026_8620
[2024-11-26T05:50:32.248+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0012_8620
[2024-11-26T05:50:32.641+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0026_8620
[2024-11-26T05:50:32.968+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0015_8620
[2024-11-26T05:50:33.291+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0015_8620
[2024-11-26T05:50:33.635+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0015_8620
[2024-11-26T05:50:33.975+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0019_8620
[2024-11-26T05:50:34.335+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0023_8620
[2024-11-26T05:50:34.693+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0018_8620
[2024-11-26T05:50:35.026+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0015_8620
[2024-11-26T05:50:35.382+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0015_8620
[2024-11-26T05:50:35.714+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0026_8620
[2024-11-26T05:50:36.047+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0023_8620
[2024-11-26T05:50:36.374+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0015_8620
[2024-11-26T05:50:36.755+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0023_8620
[2024-11-26T05:50:37.112+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0026_8620
[2024-11-26T05:50:37.451+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0026_8620
[2024-11-26T05:50:37.826+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0023_8620
[2024-11-26T05:50:38.202+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0027_8620
[2024-11-26T05:50:38.551+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0012_8620
[2024-11-26T05:50:38.915+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0026_8620
[2024-11-26T05:50:39.241+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0015_8620
[2024-11-26T05:50:39.614+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0021_8620
[2024-11-26T05:50:39.984+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0023_8620
[2024-11-26T05:50:40.340+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0015_8620
[2024-11-26T05:50:40.683+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0026_8620
[2024-11-26T05:50:41.032+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0015_8620
[2024-11-26T05:50:41.374+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0021_8620
[2024-11-26T05:50:41.693+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0027_8620
[2024-11-26T05:50:42.027+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0015_8620
[2024-11-26T05:50:42.358+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0027_8620
[2024-11-26T05:50:42.687+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0021_8620
[2024-11-26T05:50:43.026+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0021_8620
[2024-11-26T05:50:43.394+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0027_8620
[2024-11-26T05:50:43.749+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0012_8620
[2024-11-26T05:50:44.064+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0021_8620
[2024-11-26T05:50:44.422+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0021_8620
[2024-11-26T05:50:44.765+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0021_8620
[2024-11-26T05:50:45.113+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0021_8620
[2024-11-26T05:50:45.417+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0025_8620
[2024-11-26T05:50:45.735+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0027_8620
[2024-11-26T05:50:46.096+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0021_8620
[2024-11-26T05:50:46.451+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0027_8620
[2024-11-26T05:50:46.801+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0012_8620
[2024-11-26T05:50:47.149+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0025_8620
[2024-11-26T05:50:47.499+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0025_8620
[2024-11-26T05:50:47.866+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0021_8620
[2024-11-26T05:50:48.214+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0025_8620
[2024-11-26T05:50:48.535+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0027_8620
[2024-11-26T05:50:48.857+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0027_8620
[2024-11-26T05:50:49.214+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0025_8620
[2024-11-26T05:50:49.557+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0021_8620
[2024-11-26T05:50:49.917+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0021_8620
[2024-11-26T05:50:50.280+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0025_8620
[2024-11-26T05:50:50.623+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0012_8620
[2024-11-26T05:50:50.976+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0025_8620
[2024-11-26T05:50:51.291+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0025_8620
[2024-11-26T05:50:51.674+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0012_8620
[2024-11-26T05:50:52.018+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0012_8620
[2024-11-26T05:50:52.899+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0012_8620
[2024-11-26T05:50:53.224+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0027_8620
[2024-11-26T05:50:53.551+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0027_8620
[2024-11-26T05:50:53.869+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0025_8620
[2024-11-26T05:50:54.194+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0012_8620
[2024-11-26T05:50:54.534+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0025_8620
[2024-11-26T05:50:54.874+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0012_8620
[2024-11-26T05:50:55.233+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0012_8620
[2024-11-26T05:50:55.582+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0025_8620
[2024-11-26T05:50:55.924+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0025_8620
[2024-11-26T05:50:56.264+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0012_8620
[2024-11-26T05:50:56.607+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0012_8620
[2024-11-26T05:50:56.952+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0012_8620
[2024-11-26T05:50:57.684+0000] {logging_mixin.py:190} INFO - File saved to S3: s3://project-raw-data-files/usa_spending_data/subawards_11_26_2024.csv
[2024-11-26T05:50:57.691+0000] {logging_mixin.py:190} INFO - Extracting Transactions Data
[2024-11-26T05:50:57.694+0000] {usa_spending_extraction_script.py:319} INFO - Fetching transactions for award_id: ASST_NON_B-18-DP-72-0002_8620
[2024-11-26T06:19:51.059+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:51.062+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T06:19:52.649+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:52.651+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T06:19:53.305+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:53.306+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-26T06:19:53.836+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:53.837+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-26T06:19:54.911+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:54.914+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T06:19:55.432+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:55.434+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-26T06:19:56.021+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:56.022+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-26T06:19:57.595+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T06:19:57.596+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
